Sonora Norte,NEG,0,114.5389061,0,114.5389061,0,114.5389061,0,114.5389061,0,114.5389061,0,114.5389061
Tampico,IBQ,0,0,0,0,0,0,0,0,0,0,0,0
Tampico,ICI,0,0,0,0,0,0,0,0,0,0,0,0
Tampico,ICT,0,0,0,0,0,0,0,0,0,0,0,0
Tampico,IIT,0,0,0,0,0,0,0,0,0,0,0,0
Tampico,NEG,0,0,0,0,0,0,0,0,0,0,0,0
Toluca,CIS,0,20.86886008,0,20.86886008,0,20.86886008,0,20.86886008,0,20.86886008,0,20.86886008
Toluca,ESC,0,85.38967126,0,85.38967126,0,85.38967126,0,85.38967126,0,85.38967126,0,85.38967126
Toluca,IBQ,0,42.70202661,0,42.70202661,0,42.70202661,0,42.70202661,0,42.70202661,0,42.70202661
Toluca,ICI,0,8.437502793,0,8.437502793,0,8.437502793,0,8.437502793,0,8.437502793,0,8.437502793
Toluca,ICT,0,32.76413177,0,32.76413177,0,32.76413177,0,32.76413177,0,32.76413177,0,32.76413177
Toluca,IIT,0,139.5587487,0,139.5587487,0,139.5587487,0,139.5587487,0,139.5587487,0,139.5587487
Toluca,NEG,0,102.2790588,0,102.2790588,0,102.2790588,0,102.2790588,0,102.2790588,0,102.2790588
