TASAXPIN_CALCULO_ORIGINAL,TASA_PROPORCIONAL_CALCULO_ORIGINAL,TASAXPIN_ELIMINAR_OFERTA,TASA_PROPORCIONAL_ELIMINAR_OFERTA,PROGRAMA_ENTRADA_PIN,CAMPUS_PIN,GENERACION,SEMESTRE_AVANCE_GENERACION
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202313,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202313,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202313,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202313,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202313,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202413,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202413,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202413,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202413,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202413,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202413,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202513,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202513,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202513,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202513,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202513,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202513,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202613,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202613,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202613,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202613,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202613,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202613,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202713,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202713,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202713,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202713,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202713,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202713,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202813,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202813,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202813,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202813,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202813,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202813,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202913,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202913,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,202913,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,202913,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,202913,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,202913,9
0.8571428571428571,1,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,203013,4
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,203013,5
0.7142857142857142,1,0.5714285714285714,0.8,IBQ,San Luis Potosí,203013,6
0.857142857142857,1.2,0.7142857142857142,1,IBQ,San Luis Potosí,203013,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,IBQ,San Luis Potosí,203013,8
0.7142857142857142,0.8333333333333333,0.5714285714285714,0.6666666666666666,IBQ,San Luis Potosí,203013,9
0.6428571428571428,1,0.5714285714285714,0.8888888888888888,IBQ,Tampico,202213,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202213,9
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202313,6
0.6428571428571427,0.8181818181818183,0.5714285714285713,0.7272727272727274,IBQ,Tampico,202313,7
0.6428571428571428,1.0000000000000002,0.5714285714285714,0.8888888888888891,IBQ,Tampico,202313,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202313,9
0.7857142857142856,0.8461538461538463,0.7142857142857142,0.7692307692307692,IBQ,Tampico,202413,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202413,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909092,IBQ,Tampico,202413,6
0.6428571428571428,0.8181818181818182,0.5714285714285714,0.7272727272727273,IBQ,Tampico,202413,7
0.6428571428571428,1,0.5714285714285714,0.8888888888888888,IBQ,Tampico,202413,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202413,9
0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,IBQ,Tampico,202513,3
0.7857142857142856,0.846153846153846,0.6428571428571428,0.6923076923076923,IBQ,Tampico,202513,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202513,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202513,6
0.6428571428571428,0.8181818181818182,0.5714285714285714,0.7272727272727273,IBQ,Tampico,202513,7
0.6428571428571428,1,0.5714285714285714,0.8888888888888888,IBQ,Tampico,202513,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202513,9
0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,IBQ,Tampico,202613,3
0.7857142857142856,0.846153846153846,0.6428571428571428,0.6923076923076923,IBQ,Tampico,202613,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202613,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202613,6
0.6428571428571427,0.8181818181818183,0.5714285714285713,0.7272727272727274,IBQ,Tampico,202613,7
0.6428571428571428,1.0000000000000002,0.5714285714285714,0.8888888888888891,IBQ,Tampico,202613,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202613,9
0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,IBQ,Tampico,202713,3
0.7857142857142856,0.8461538461538463,0.6428571428571428,0.6923076923076923,IBQ,Tampico,202713,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202713,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909092,IBQ,Tampico,202713,6
0.6428571428571428,0.8181818181818182,0.5714285714285714,0.7272727272727273,IBQ,Tampico,202713,7
0.6428571428571428,1,0.5714285714285714,0.8888888888888888,IBQ,Tampico,202713,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202713,9
0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,IBQ,Tampico,202813,3
0.7857142857142856,0.846153846153846,0.6428571428571428,0.6923076923076923,IBQ,Tampico,202813,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202813,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202813,6
0.6428571428571428,0.8181818181818182,0.5714285714285714,0.7272727272727273,IBQ,Tampico,202813,7
0.6428571428571428,1,0.5714285714285714,0.8888888888888888,IBQ,Tampico,202813,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202813,9
0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,IBQ,Tampico,202913,3
0.7857142857142856,0.846153846153846,0.6428571428571428,0.6923076923076923,IBQ,Tampico,202913,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202913,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,202913,6
0.6428571428571427,0.8181818181818183,0.5714285714285713,0.7272727272727274,IBQ,Tampico,202913,7
0.6428571428571428,1.0000000000000002,0.5714285714285714,0.8888888888888891,IBQ,Tampico,202913,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,202913,9
0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,IBQ,Tampico,203013,3
0.7857142857142856,0.8461538461538463,0.6428571428571428,0.6923076923076923,IBQ,Tampico,203013,4
0.7857142857142856,1,0.7142857142857142,0.9090909090909091,IBQ,Tampico,203013,5
0.7857142857142856,1,0.7142857142857142,0.9090909090909092,IBQ,Tampico,203013,6
0.6428571428571428,0.8181818181818182,0.5714285714285714,0.7272727272727273,IBQ,Tampico,203013,7
0.6428571428571428,1,0.5714285714285714,0.8888888888888888,IBQ,Tampico,203013,8
0.3571428571428571,0.5555555555555556,0.2857142857142857,0.4444444444444444,IBQ,Tampico,203013,9
0.6666666666666667,0.857142857142857,0.6666666666666666,0.8571428571428571,ICI,Aguascalientes,202213,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202313,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202413,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202513,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202613,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202713,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202813,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,202913,3
0.6666666666666667,0.857142857142857,0.5555555555555556,0.7142857142857142,ICI,Aguascalientes,203013,3
0.9310344827586207,0.9642857142857142,0.896551724137931,0.9285714285714286,ICI,Guadalajara,202513,3
0.9310344827586207,0.9642857142857142,0.896551724137931,0.9285714285714285,ICI,Guadalajara,202613,3
0.9310344827586207,0.9642857142857142,0.896551724137931,0.9285714285714286,ICI,Guadalajara,202713,3
0.9310344827586207,0.9642857142857142,0.896551724137931,0.9285714285714286,ICI,Guadalajara,202813,3
0.9310344827586207,0.9642857142857142,0.896551724137931,0.9285714285714285,ICI,Guadalajara,202913,3
0.9310344827586207,0.9642857142857142,0.896551724137931,0.9285714285714286,ICI,Guadalajara,203013,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202213,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202313,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202313,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202413,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202413,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202513,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202513,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202613,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202613,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202713,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202713,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202813,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202813,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202913,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,202913,7
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,203013,3
1,1,0.6666666666666666,0.6666666666666666,ICI,Irapuato,203013,7
0.8333333333333333,0.8333333333333333,0.16666666666666666,0.16666666666666666,ICI,Morelia,202513,2
0.8333333333333333,0.8333333333333333,0.16666666666666666,0.16666666666666666,ICI,Morelia,202613,2
0.8333333333333333,0.8333333333333333,0.16666666666666666,0.16666666666666666,ICI,Morelia,202713,2
0.8333333333333333,0.8333333333333333,0.16666666666666666,0.16666666666666666,ICI,Morelia,202813,2
0.8333333333333333,0.8333333333333333,0.16666666666666666,0.16666666666666666,ICI,Morelia,202913,2
0.8333333333333333,0.8333333333333333,0.16666666666666666,0.16666666666666666,ICI,Morelia,203013,2
1,1,0.8,0.8,ICI,Tampico,202213,8
1,1,0.8,0.8,ICI,Tampico,202313,6
1,1,0.8,0.8,ICI,Tampico,202313,7
1,1,0.8,0.8,ICI,Tampico,202313,8
1,1.25,0.8,1,ICI,Tampico,202413,5
1,1,0.8,0.8,ICI,Tampico,202413,6
1,1,0.8,0.8,ICI,Tampico,202413,7
1,1,0.8,0.8,ICI,Tampico,202413,8
1,1.25,0.8,1,ICI,Tampico,202513,5
1,1,0.8,0.8,ICI,Tampico,202513,6
1,1,0.8,0.8,ICI,Tampico,202513,7
1,1,0.8,0.8,ICI,Tampico,202513,8
1,1.25,0.8,1,ICI,Tampico,202613,5
1,1,0.8,0.8,ICI,Tampico,202613,6
1,1,0.8,0.8,ICI,Tampico,202613,7
1,1,0.8,0.8,ICI,Tampico,202613,8
1,1.25,0.8,1,ICI,Tampico,202713,5
1,1,0.8,0.8,ICI,Tampico,202713,6
1,1,0.8,0.8,ICI,Tampico,202713,7
1,1,0.8,0.8,ICI,Tampico,202713,8
1,1.25,0.8,1,ICI,Tampico,202813,5
1,1,0.8,0.8,ICI,Tampico,202813,6
1,1,0.8,0.8,ICI,Tampico,202813,7
1,1,0.8,0.8,ICI,Tampico,202813,8
1,1.25,0.8,1,ICI,Tampico,202913,5
1,1,0.8,0.8,ICI,Tampico,202913,6
1,1,0.8,0.8,ICI,Tampico,202913,7
1,1,0.8,0.8,ICI,Tampico,202913,8
1,1.25,0.8,1,ICI,Tampico,203013,5
1,1,0.8,0.8,ICI,Tampico,203013,6
1,1,0.8,0.8,ICI,Tampico,203013,7
1,1,0.8,0.8,ICI,Tampico,203013,8
0.9999999999999999,0.9999999999999999,0.4,0.4,ICT,Aguascalientes,202313,3
0.9999999999999999,0.9999999999999999,0.4,0.4,ICT,Aguascalientes,202413,3
1,1,0.4,0.4,ICT,Aguascalientes,202513,3
0.9999999999999999,0.9999999999999999,0.4,0.4,ICT,Aguascalientes,202613,3
0.9999999999999999,0.9999999999999999,0.4,0.4,ICT,Aguascalientes,202713,3
1,1,0.4,0.4,ICT,Aguascalientes,202813,3
0.9999999999999999,0.9999999999999999,0.4,0.4,ICT,Aguascalientes,202913,3
0.9999999999999999,0.9999999999999999,0.4,0.4,ICT,Aguascalientes,203013,3
1,1,0.2,0.2,ICT,Central de Veracruz,202213,2
1,1,0.2,0.2,ICT,Central de Veracruz,202313,2
1,1,0.2,0.2,ICT,Central de Veracruz,202413,2
1,1,0.2,0.2,ICT,Central de Veracruz,202513,2
1,1,0.2,0.2,ICT,Central de Veracruz,202613,2
1,1,0.2,0.2,ICT,Central de Veracruz,202713,2
1,1,0.2,0.2,ICT,Central de Veracruz,202813,2
1,1,0.2,0.2,ICT,Central de Veracruz,202913,2
1,1,0.2,0.2,ICT,Central de Veracruz,203013,2
0.9999999999999999,0.9999999999999999,1,1,ICT,Ciudad Obregón,202313,5
0.9999999999999998,0.9999999999999998,1,1,ICT,Ciudad Obregón,202313,6
0.857142857142857,0.9999999999999999,0.857142857142857,1,ICT,Ciudad Obregón,202313,8
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202413,5
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202413,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,202413,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,202413,8
1,1,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202513,5
0.9999999999999999,0.9999999999999999,0.8571428571428571,0.8571428571428571,ICT,Ciudad Obregón,202513,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,202513,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,202513,8
0.9999999999999999,0.9999999999999999,0.8571428571428571,0.8571428571428571,ICT,Ciudad Obregón,202613,5
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202613,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,202613,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,202613,8
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202713,5
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202713,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,202713,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,202713,8
1,1,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202813,5
0.9999999999999999,0.9999999999999999,0.8571428571428571,0.8571428571428571,ICT,Ciudad Obregón,202813,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,202813,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,202813,8
0.9999999999999999,0.9999999999999999,0.8571428571428571,0.8571428571428571,ICT,Ciudad Obregón,202913,5
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,202913,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,202913,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,202913,8
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,203013,5
0.9999999999999998,0.9999999999999998,0.857142857142857,0.857142857142857,ICT,Ciudad Obregón,203013,6
0.857142857142857,0.857142857142857,0.7142857142857142,0.7142857142857142,ICT,Ciudad Obregón,203013,7
0.857142857142857,0.9999999999999999,0.7142857142857142,0.8333333333333333,ICT,Ciudad Obregón,203013,8
0.9122807017543864,1.019607843137255,0.9122807017543861,1.019607843137255,ICT,Ciudad de México,202313,4
0.8947368421052635,0.9807692307692311,0.8947368421052632,0.9807692307692308,ICT,Ciudad de México,202313,5
0.894736842105263,0.9999999999999999,0.894736842105263,1,ICT,Ciudad de México,202313,6
0.8771929824561404,0.9803921568627451,0.8771929824561403,0.9803921568627452,ICT,Ciudad de México,202313,7
0.8771929824561404,1,0.8771929824561402,0.9999999999999999,ICT,Ciudad de México,202313,8
0.9122807017543861,1.0196078431372548,0.8947368421052633,1,ICT,Ciudad de México,202413,4
0.8947368421052633,0.9807692307692308,0.8771929824561404,0.9615384615384617,ICT,Ciudad de México,202413,5
0.8947368421052635,1.0000000000000002,0.8771929824561406,0.9803921568627453,ICT,Ciudad de México,202413,6
0.8771929824561406,0.9803921568627455,0.8596491228070178,0.9607843137254906,ICT,Ciudad de México,202413,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,202413,8
0.19298245614035087,0.22,0.17543859649122806,0.2,ICT,Ciudad de México,202413,9
0.9122807017543859,1.0196078431372548,0.8947368421052633,1,ICT,Ciudad de México,202513,4
0.8947368421052633,0.980769230769231,0.8771929824561404,0.9615384615384618,ICT,Ciudad de México,202513,5
0.8947368421052633,1,0.8771929824561404,0.9803921568627451,ICT,Ciudad de México,202513,6
0.8771929824561406,0.9803921568627453,0.8596491228070178,0.9607843137254903,ICT,Ciudad de México,202513,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,202513,8
0.19298245614035087,0.22000000000000003,0.17543859649122806,0.2,ICT,Ciudad de México,202513,9
0.9122807017543864,1.019607843137255,0.8947368421052635,1.0000000000000002,ICT,Ciudad de México,202613,4
0.8947368421052635,0.9807692307692311,0.8771929824561406,0.9615384615384618,ICT,Ciudad de México,202613,5
0.894736842105263,0.9999999999999999,0.8771929824561402,0.980392156862745,ICT,Ciudad de México,202613,6
0.8771929824561404,0.9803921568627451,0.8596491228070176,0.9607843137254902,ICT,Ciudad de México,202613,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,202613,8
0.19298245614035087,0.22,0.17543859649122806,0.2,ICT,Ciudad de México,202613,9
0.9122807017543861,1.0196078431372548,0.8947368421052633,1,ICT,Ciudad de México,202713,4
0.8947368421052633,0.9807692307692308,0.8771929824561404,0.9615384615384617,ICT,Ciudad de México,202713,5
0.8947368421052635,1.0000000000000002,0.8771929824561406,0.9803921568627453,ICT,Ciudad de México,202713,6
0.8771929824561406,0.9803921568627455,0.8596491228070178,0.9607843137254906,ICT,Ciudad de México,202713,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,202713,8
0.19298245614035087,0.22,0.17543859649122806,0.2,ICT,Ciudad de México,202713,9
0.9122807017543859,1.0196078431372548,0.8947368421052633,1,ICT,Ciudad de México,202813,4
0.8947368421052633,0.980769230769231,0.8771929824561404,0.9615384615384618,ICT,Ciudad de México,202813,5
0.8947368421052633,1,0.8771929824561404,0.9803921568627451,ICT,Ciudad de México,202813,6
0.8771929824561406,0.9803921568627453,0.8596491228070178,0.9607843137254903,ICT,Ciudad de México,202813,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,202813,8
0.19298245614035087,0.22000000000000003,0.17543859649122806,0.2,ICT,Ciudad de México,202813,9
0.9122807017543864,1.019607843137255,0.8947368421052635,1.0000000000000002,ICT,Ciudad de México,202913,4
0.8947368421052635,0.9807692307692311,0.8771929824561406,0.9615384615384618,ICT,Ciudad de México,202913,5
0.894736842105263,0.9999999999999999,0.8771929824561402,0.980392156862745,ICT,Ciudad de México,202913,6
0.8771929824561404,0.9803921568627451,0.8596491228070176,0.9607843137254902,ICT,Ciudad de México,202913,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,202913,8
0.19298245614035087,0.22,0.17543859649122806,0.2,ICT,Ciudad de México,202913,9
0.9122807017543861,1.0196078431372548,0.8947368421052633,1,ICT,Ciudad de México,203013,4
0.8947368421052633,0.9807692307692308,0.8771929824561404,0.9615384615384617,ICT,Ciudad de México,203013,5
0.8947368421052635,1.0000000000000002,0.8771929824561406,0.9803921568627453,ICT,Ciudad de México,203013,6
0.8771929824561406,0.9803921568627455,0.8596491228070178,0.9607843137254906,ICT,Ciudad de México,203013,7
0.8771929824561404,1,0.8596491228070176,0.98,ICT,Ciudad de México,203013,8
0.19298245614035087,0.22,0.17543859649122806,0.2,ICT,Ciudad de México,203013,9
0.922077922077922,1.028985507246377,0.9220779220779219,1.0289855072463767,ICT,Estado de México,202313,5
0.922077922077922,0.9999999999999999,0.9220779220779219,1,ICT,Estado de México,202313,6
0.922077922077922,0.9999999999999999,0.9220779220779219,0.9999999999999999,ICT,Estado de México,202313,7
0.9090909090909092,0.9859154929577464,0.9090909090909091,0.9859154929577464,ICT,Estado de México,202313,8
0.8961038961038961,0.9857142857142857,0.8051948051948051,0.8857142857142857,ICT,Estado de México,202413,4
0.922077922077922,1.0289855072463767,0.8311688311688311,0.9275362318840581,ICT,Estado de México,202413,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202413,6
0.922077922077922,0.9999999999999999,0.8441558441558441,0.9154929577464788,ICT,Estado de México,202413,7
0.9090909090909092,0.9859154929577464,0.8311688311688312,0.9014084507042253,ICT,Estado de México,202413,8
0.8961038961038961,0.9857142857142857,0.8051948051948051,0.8857142857142857,ICT,Estado de México,202513,4
0.922077922077922,1.0289855072463767,0.8311688311688311,0.927536231884058,ICT,Estado de México,202513,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202513,6
0.9220779220779222,0.9999999999999999,0.8441558441558442,0.9154929577464788,ICT,Estado de México,202513,7
0.9090909090909091,0.9859154929577464,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202513,8
0.8961038961038961,0.9857142857142858,0.8051948051948051,0.8857142857142858,ICT,Estado de México,202613,4
0.922077922077922,1.028985507246377,0.8311688311688311,0.927536231884058,ICT,Estado de México,202613,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202613,6
0.922077922077922,0.9999999999999999,0.8441558441558441,0.9154929577464788,ICT,Estado de México,202613,7
0.9090909090909092,0.9859154929577464,0.8311688311688312,0.9014084507042253,ICT,Estado de México,202613,8
0.8961038961038961,0.9857142857142857,0.8051948051948051,0.8857142857142857,ICT,Estado de México,202713,4
0.922077922077922,1.0289855072463767,0.8311688311688311,0.9275362318840581,ICT,Estado de México,202713,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202713,6
0.922077922077922,0.9999999999999999,0.8441558441558441,0.9154929577464788,ICT,Estado de México,202713,7
0.9090909090909092,0.9859154929577464,0.8311688311688312,0.9014084507042253,ICT,Estado de México,202713,8
0.8961038961038961,0.9857142857142857,0.8051948051948051,0.8857142857142857,ICT,Estado de México,202813,4
0.922077922077922,1.0289855072463767,0.8311688311688311,0.927536231884058,ICT,Estado de México,202813,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202813,6
0.9220779220779222,0.9999999999999999,0.8441558441558442,0.9154929577464788,ICT,Estado de México,202813,7
0.9090909090909091,0.9859154929577464,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202813,8
0.8961038961038961,0.9857142857142858,0.8051948051948051,0.8857142857142858,ICT,Estado de México,202913,4
0.922077922077922,1.028985507246377,0.8311688311688311,0.927536231884058,ICT,Estado de México,202913,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,202913,6
0.922077922077922,0.9999999999999999,0.8441558441558441,0.9154929577464788,ICT,Estado de México,202913,7
0.9090909090909092,0.9859154929577464,0.8311688311688312,0.9014084507042253,ICT,Estado de México,202913,8
0.8961038961038961,0.9857142857142857,0.8051948051948051,0.8857142857142857,ICT,Estado de México,203013,4
0.922077922077922,1.0289855072463767,0.8311688311688311,0.9275362318840581,ICT,Estado de México,203013,5
0.922077922077922,0.9999999999999999,0.8311688311688311,0.9014084507042253,ICT,Estado de México,203013,6
0.922077922077922,0.9999999999999999,0.8441558441558441,0.9154929577464788,ICT,Estado de México,203013,7
